Log file open, 12/22/22 13:20:00
[2022.12.22-21.50.39:845][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.39:850][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/2/DZ/XTTNN5AZ8XZMSVE9GQR3TC.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.39:852][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/2/JA/4Y1UNG2T4GPFYJ7KPEDYVV.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.39:852][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.39:855][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.39:858][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/2/YK/NH0RQ83YOTSLK0KQ86IP4N.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.39:861][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/3/8P/VNJEVDB5K2D6L9KMNKBN6A.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.39:863][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.39:868][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.39:870][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/3/US/DINUB3VE6STDFAC2VZ35GN.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.39:872][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.39:875][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/3/Z1/J1XJFLPOFLBJRCPMFGF6C5.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.39:876][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.39:878][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/4/27/MBLYVKKRPXBTRA7FIYDZJJ.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.39:880][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.39:886][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/4/3V/5E7YRRLHOPYOL7E03MPXZX.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.39:888][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/4/CK/3U7ZZLZZY4U2JGYD4CD484.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.39:888][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.39:892][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.39:893][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/4/CM/ZZ4QMO3QO20LLLWIKB49QY.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.39:897][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.39:899][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/4/JP/OEPEEFQ7A0CTPWQWFEJ9PV.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.39:900][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.39:903][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/4/JP/IUFBX0244AWDZMZZHDKTKO.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.39:904][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.39:905][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/4/U7/26ZHDTM3CBW86ZMVC0MC81.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.39:910][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/4/XH/833TP0FSFQQBWAZGJXKH6A.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.39:910][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.39:912][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.39:915][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/5/L9/WMO74VATJJT97G0ETQHDV9.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.39:916][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.39:920][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/5/ON/R223RRK3MH511F5YGGE4W1.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.39:921][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.39:925][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/5/PI/Q9H1B01GIQ3UAILDCXPKFD.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.39:927][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.39:928][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/5/SE/IMNTWHEYXWFLFNO0VMZCOH.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.39:932][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.39:933][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/6/CV/ZVNWWCCOSQTHJQ00OL87PP.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.39:933][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.39:938][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.39:938][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/6/MN/ZRKV9F579IVFLFFQFWCNP1.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.39:942][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/6/N5/WGVE0AJGDUHGENADZV58M8.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.39:945][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/6/OY/I7W1YSC8BUMH1JML1SHYXU.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.39:945][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.39:948][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.39:951][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/6/WR/5KB6IQ3V0QMTIH5VVAM109.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.39:951][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.39:952][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/7/2P/WBW9CAOQGGZICLNBCFDJSB.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.39:956][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.39:956][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/7/F4/M3J0ZJ0BV28M5Q99SOM48Q.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.39:960][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.39:961][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/7/Q1/OIHEIVHOC755KY4AIIXZHW.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.39:964][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.39:966][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/7/V1/G2IAL67Q51RDGY0JARYZFC.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.39:970][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.39:971][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/8/67/SCIVTASLB1G49QJSTRVO2P.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.39:973][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.39:976][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.39:977][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/8/8P/TLD3VX5ZWRDBTWGHZBD6B2.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.39:979][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/8/9E/VK298XRD5A11VYGHFC41A9.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.39:979][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.39:982][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/8/VM/KITGMOBNCKMQD53U939GKS.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.39:982][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.39:986][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/A/5T/8AVXKOA01TLOBAI26Z84M0.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.39:992][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/A/8F/UILAR7KZF01SB5K1TYIOQU.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.39:992][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.39:995][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.39:998][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/B/EF/AVEFB64683AQF9CJYB93DM.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.39:998][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.40:001][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/B/XN/M3T3ZY3QR38M3HXIVWF08Z.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.40:001][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.40:004][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/C/UL/XUI40KZY0W19J25ADZ69HZ.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.40:004][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.40:010][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/C/V2/79GVO9T8L33D7PL17IOCH8.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.40:011][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.40:013][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/D/1C/J2AQ1EOULFDGSSVCOF21IT.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.40:015][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.40:017][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.40:019][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/D/AK/1ZC2T0VGQ3SM7U375JQUCB.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.40:023][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/E/0N/MJ50OORWK9B5CCTZI745ZN.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.40:023][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.40:025][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/E/2T/LW1MREPFXBPLJCYEDJ1QEP.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.40:027][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.40:032][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/E/35/J016PIHOM9QMV09QAXSB71.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.40:032][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.40:033][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/E/5J/220CT5CUS77FQ1Y0UX22G1.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.40:035][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.40:038][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.40:041][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/E/9D/DB7HESC98L3P1C0EXJ9VNN.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.40:042][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/E/AJ/7C8JC8FV0F2O6Y16RNPPG5.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.40:042][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.40:044][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/E/QA/56OJ68IEIQK6AZD998V9AC.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.40:048][777]LogWorldPartition: Display: GenerateStreaming took 291 ms
[2022.12.22-21.50.40:048][777]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2022.12.22-21.50.40:051][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/E/W5/RZKDGOKU0HOUR9XR3OORWP.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.40:053][777]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/F/3O/LQ9LHAPSPR2ZQON593WMVL.StaticMesh_HLOD0_Instancing_1
[2022.12.22-21.50.40:058][777]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2022.12.22-21.50.40:061][777]PIE: New page: PIE session: Untitled_1 (Dec 22, 2022, 5:50:40 AM)
[2022.12.22-21.50.40:069][777]LogOnline: OSS: Created online subsystem instance for: NULL
[2022.12.22-21.50.40:069][777]LogOnline: OSS: TryLoadSubsystemAndSetDefault: Loaded subsystem for module [NULL]
[2022.12.22-21.50.40:071][777]LogPlayLevel: Creating play world package: /Temp/UEDPIE_0_Untitled_1
[2022.12.22-21.50.40:134][777]LogPlayLevel: PIE: StaticDuplicateObject took: (0.063829s)
[2022.12.22-21.50.40:134][777]LogPlayLevel: PIE: Created PIE world by copying editor world from /Temp/Untitled_1.Untitled_1 to /Temp/UEDPIE_0_Untitled_1.Untitled_1 (0.063915s)
[2022.12.22-21.50.40:135][777]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.22-21.50.40:136][777]LogAIModule: Creating AISystem for world Untitled_1
[2022.12.22-21.50.40:136][777]LogWorldPartition: ULevel::OnLevelLoaded(Untitled_1)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2022.12.22-21.50.40:136][777]LogWorldPartition: Display: WorldPartition initialize started...
[2022.12.22-21.50.40:136][777]LogWorldPartition: UWorldPartition::Initialize(Asset=Untitled_1, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2022.12.22-21.50.40:140][777]LogContentBundle: [Container: Untitled_1] Creating new contrainer.
[2022.12.22-21.50.40:141][777]LogWorldPartition: Display: WorldPartition initialize took 4 ms (total: 348 ms)
[2022.12.22-21.50.40:141][777]LogPlayLevel: PIE: World Init took: (0.005977s)
[2022.12.22-21.50.40:149][777]LogUObjectHash: Compacting FUObjectHashTables data took   0.53ms
[2022.12.22-21.50.40:152][777]LogAudio: Display: Creating Audio Device:                 Id: 2, Scope: Unique, Realtime: True
[2022.12.22-21.50.40:152][777]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.12.22-21.50.40:152][777]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.12.22-21.50.40:152][777]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.12.22-21.50.40:152][777]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.12.22-21.50.40:152][777]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.12.22-21.50.40:152][777]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.12.22-21.50.40:152][777]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.12.22-21.50.40:152][777]LogAudio: Display: AudioDevice MaxSources: 32
[2022.12.22-21.50.40:152][777]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.12.22-21.50.40:152][777]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.12.22-21.50.40:152][777]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
